Eruption Number,Volcano Name,Eruption Category,Evidence Type,Evidence Method,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day
15763,Slamet,Confirmed,Observations,Reported,1.0,1999,5.0,1.0,1999.0,9.0,16.0
10887,San Cristobal,Confirmed,Observations,Reported,2.0,1999,5.0,1.0,2000.0,6.0,16.0
15476,Marapi,Confirmed,Observations,Reported,2.0,1999,4.0,16.0,1999.0,9.0,16.0
12976,East Gakkel Ridge at 85°E,Confirmed,Observations,Seismicity,2.0,1999,4.0,5.0,1999.0,4.0,15.0
19588,Sheveluch,Confirmed,Observations,Reported,2.0,1999,4.0,3.0,1999.0,4.0,12.0
16299,Lewotobi,Confirmed,Observations,Reported,2.0,1999,3.0,31.0,1999.0,7.0,1.0
14134,Cameroon,Confirmed,Observations,Reported,2.0,1999,3.0,28.0,1999.0,4.0,17.0
15527,Kerinci,Confirmed,Observations,Reported,2.0,1999,3.0,16.0,1999.0,9.0,16.0
16539,Karangetang,Confirmed,Observations,Reported,3.0,1999,3.0,16.0,2003.0,10.0,28.0
16206,Batur,Confirmed,Observations,Reported,1.0,1999,3.0,15.0,2000.0,6.0,16.0
20097,Shishaldin,Confirmed,Observations,Reported,3.0,1999,3.0,13.0,1999.0,5.0,27.0
15394,Peuet Sague,Confirmed,Observations,Reported,1.0,1999,3.0,9.0,1999.0,4.0,30.0
19375,Bezymianny,Confirmed,Observations,Reported,2.0,1999,2.0,25.0,1999.0,2.0,25.0
15176,Kavachi,Confirmed,Observations,Reported,1.0,1999,2.0,16.0,1999.0,5.0,16.0
15623,Krakatau,Confirmed,Observations,Reported,2.0,1999,2.0,5.0,1999.0,8.0,16.0
19476,Klyuchevskoy,Confirmed,Observations,Reported,2.0,1999,2.0,5.0,1999.0,7.0,12.0
15330,Epi,Confirmed,Observations,Reported,1.0,1999,2.0,1.0,,,
22333,Saunders,Confirmed,Observations,Reported,0.0,1999,1.0,19.0,1999.0,1.0,19.0
14729,Unnamed,Confirmed,Observations,Reported,1.0,1999,1.0,8.0,1999.0,1.0,14.0
16943,Suwanosejima,Confirmed,Observations,Reported,1.0,1999,1.0,5.0,1999.0,2.0,24.0
16579,Ibu,Confirmed,Observations,Reported,2.0,1998,12.0,18.0,1999.0,9.0,16.0
12841,Grimsvotn,Confirmed,Observations,Reported,3.0,1998,12.0,18.0,1998.0,12.0,28.0
19963,Terceira,Confirmed,Observations,Reported,0.0,1998,11.0,25.0,2000.0,3.0,16.0
11946,Planchon-Peteroa,Confirmed,Observations,Reported,1.0,1998,11.0,18.0,1998.0,11.0,21.0
12073,Llaima,Confirmed,Observations,Reported,2.0,1998,11.0,10.0,,,
18703,Akan,Confirmed,Observations,Reported,1.0,1998,11.0,9.0,1998.0,11.0,9.0
20096,Shishaldin,Confirmed,Observations,Reported,1.0,1998,11.0,4.0,1998.0,11.0,4.0
15526,Kerinci,Confirmed,Observations,Reported,2.0,1998,11.0,3.0,,,
18388,Kita-Ioto,Uncertain,Uncertain,Unspecified,0.0,1998,10.0,27.0,1998.0,10.0,27.0
18351,Sumisujima,Uncertain,Uncertain,Unspecified,0.0,1998,10.0,27.0,1999.0,1.0,13.0
18581,Hokkaido-Komagatake,Confirmed,Observations,Reported,2.0,1998,10.0,25.0,1998.0,10.0,25.0
14079,Nyamulagira,Confirmed,Observations,Reported,2.0,1998,10.0,17.0,1998.0,10.0,25.0
18462,Fukutoku-Oka-no-Ba,Uncertain,Uncertain,Unspecified,0.0,1998,10.0,16.0,1999.0,1.0,12.0
11729,"Azul, Cerro",Confirmed,Observations,Reported,1.0,1998,9.0,15.0,1998.0,10.0,21.0
11035,Masaya,Confirmed,Observations,Reported,1.0,1998,9.0,14.0,1998.0,9.0,14.0
14493,Whakaari/White Island,Confirmed,Observations,Reported,2.0,1998,8.0,22.0,1999.0,8.0,16.0
20199,Chiginagak,Confirmed,Observations,Reported,1.0,1998,8.0,13.0,1998.0,8.0,13.0
11496,Guagua Pichincha,Confirmed,Observations,Reported,3.0,1998,8.0,7.0,2001.0,5.0,25.0
19475,Klyuchevskoy,Confirmed,Observations,Reported,2.0,1998,7.0,23.0,1998.0,9.0,2.0
15316,Lopevi,Confirmed,Observations,Reported,3.0,1998,7.0,16.0,2000.0,4.0,25.0
16538,Karangetang,Confirmed,Observations,Reported,1.0,1998,7.0,5.0,,,
15525,Kerinci,Confirmed,Observations,Reported,2.0,1998,7.0,4.0,1998.0,7.0,4.0
16205,Batur,Confirmed,Observations,Reported,1.0,1998,7.0,4.0,,,
15175,Kavachi,Uncertain,Uncertain,Unspecified,0.0,1998,7.0,2.0,,,
19374,Bezymianny,Confirmed,Observations,Reported,0.0,1998,6.0,20.0,1998.0,6.0,22.0
19587,Sheveluch,Confirmed,Observations,Reported,3.0,1998,5.0,30.0,1998.0,9.0,3.0
18387,Kita-Ioto,Uncertain,Uncertain,Unspecified,0.0,1998,5.0,21.0,1998.0,5.0,21.0
19764,Atka Volcanic Complex,Confirmed,Observations,Reported,3.0,1998,5.0,8.0,1998.0,7.0,8.0
16998,Kikai,Confirmed,Observations,Reported,2.0,1998,4.0,25.0,1999.0,8.0,16.0
15393,Peuet Sague,Confirmed,Observations,Reported,1.0,1998,4.0,19.0,1998.0,4.0,26.0
12072,Llaima,Confirmed,Observations,Reported,2.0,1998,4.0,3.0,1998.0,4.0,23.0
17551,Niigata-Yakeyama,Confirmed,Observations,Reported,1.0,1998,3.0,30.0,,,
14492,Whakaari/White Island,Confirmed,Observations,Reported,1.0,1998,3.0,28.0,1998.0,3.0,29.0
14376,"Fournaise, Piton de la",Confirmed,Observations,Reported,1.0,1998,3.0,9.0,1998.0,9.0,21.0
12179,Villarrica,Confirmed,Observations,Reported,1.0,1998,2.0,24.0,2002.0,6.0,16.0
11106,Rincon de la Vieja,Confirmed,Observations,Reported,2.0,1998,2.0,15.0,1998.0,9.0,16.0
20713,Axial Seamount,Confirmed,Observations,Reported,0.0,1998,1.0,25.0,1998.0,2.0,5.0
10865,San Miguel,Confirmed,Observations,Reported,1.0,1997,12.0,31.0,,,
14716,Monowai,Confirmed,Observations,Hydrophonic,0.0,1997,12.0,15.0,1998.0,2.0,4.0
19373,Bezymianny,Confirmed,Observations,Reported,3.0,1997,12.0,5.0,1997.0,12.0,6.0
10475,Colima,Confirmed,Observations,Reported,3.0,1997,11.0,22.0,2011.0,6.0,21.0
18350,Sumisujima,Uncertain,Uncertain,Unspecified,0.0,1997,11.0,21.0,1997.0,11.0,21.0
18461,Fukutoku-Oka-no-Ba,Uncertain,Uncertain,Unspecified,0.0,1997,11.0,18.0,1998.0,5.0,21.0
17550,Niigata-Yakeyama,Confirmed,Observations,Reported,1.0,1997,10.0,29.0,1997.0,12.0,10.0
14667,Ruapehu,Confirmed,Observations,Reported,1.0,1997,10.0,9.0,1997.0,10.0,18.0
19474,Klyuchevskoy,Confirmed,Observations,Reported,1.0,1997,9.0,7.0,1997.0,9.0,26.0
18090,Akita-Yakeyama,Confirmed,Observations,Reported,1.0,1997,8.0,16.0,1997.0,8.0,16.0
12891,Bardarbunga,Uncertain,Uncertain,Unspecified,0.0,1997,8.0,16.0,,,
12374,"Watt, Morne",Confirmed,Observations,Reported,1.0,1997,7.0,15.0,1997.0,7.0,15.0
16997,Kikai,Confirmed,Observations,Reported,1.0,1997,7.0,2.0,,,
16252,Sangeang Api,Confirmed,Observations,Reported,2.0,1997,7.0,2.0,1999.0,7.0,2.0
13000,Don Joao de Castro Bank,Uncertain,Uncertain,Unspecified,0.0,1997,6.0,27.0,1997.0,7.0,16.0
11034,Masaya,Confirmed,Observations,Reported,1.0,1997,6.0,3.0,1997.0,11.0,17.0
20095,Shishaldin,Confirmed,Observations,Reported,1.0,1997,6.0,2.0,1997.0,6.0,2.0
10886,San Cristobal,Confirmed,Observations,Reported,1.0,1997,5.0,19.0,1997.0,7.0,7.0
18089,Akita-Yakeyama,Confirmed,Observations,Reported,1.0,1997,5.0,11.0,1997.0,5.0,11.0
19372,Bezymianny,Confirmed,Observations,Reported,3.0,1997,5.0,8.0,1997.0,5.0,16.0
19815,Cleveland,Confirmed,Observations,Reported,2.0,1997,5.0,5.0,1997.0,5.0,5.0
14715,Monowai,Confirmed,Observations,Hydrophonic,0.0,1997,4.0,18.0,1997.0,4.0,21.0
16155,Raung,Confirmed,Observations,Reported,2.0,1997,4.0,16.0,,,
15622,Krakatau,Confirmed,Observations,Reported,2.0,1997,3.0,16.0,1997.0,5.0,16.0
11495,Guagua Pichincha,Confirmed,Observations,Reported,1.0,1997,3.0,16.0,1997.0,10.0,18.0
12071,Llaima,Confirmed,Observations,Reported,1.0,1997,3.0,16.0,1997.0,10.0,16.0
18386,Kita-Ioto,Uncertain,Uncertain,Unspecified,0.0,1997,3.0,10.0,1997.0,3.0,10.0
19586,Sheveluch,Confirmed,Observations,Reported,2.0,1997,3.0,8.0,1997.0,4.0,4.0
19790,Amukta,Confirmed,Observations,Reported,1.0,1997,3.0,3.0,,,
19851,Okmok,Confirmed,Observations,Reported,3.0,1997,2.0,11.0,1997.0,5.0,19.0
15174,Kavachi,Confirmed,Observations,Reported,1.0,1997,1.0,16.0,1997.0,1.0,17.0
15790,Dieng Volcanic Complex,Confirmed,Observations,Reported,1.0,1996,12.0,31.0,1996.0,12.0,31.0
16942,Suwanosejima,Confirmed,Observations,Reported,1.0,1996,12.0,26.0,1997.0,4.0,17.0
14396,McDonald Islands,Confirmed,Observations,Reported,1.0,1996,12.0,16.0,1997.0,2.0,10.0
11033,Masaya,Confirmed,Observations,Reported,1.0,1996,12.0,5.0,1996.0,12.0,5.0
18891,Alaid,Confirmed,Observations,Reported,2.0,1996,12.0,3.0,,,
14078,Nyamulagira,Confirmed,Observations,Reported,3.0,1996,12.0,1.0,1996.0,12.0,5.0
18702,Akan,Confirmed,Observations,Reported,1.0,1996,11.0,21.0,1996.0,11.0,21.0
19473,Klyuchevskoy,Confirmed,Observations,Reported,2.0,1996,11.0,14.0,1997.0,3.0,20.0
11872,Lascar,Confirmed,Observations,Reported,2.0,1996,10.0,18.0,1996.0,10.0,18.0
16537,Karangetang,Confirmed,Observations,Reported,1.0,1996,10.0,1.0,1997.0,6.0,16.0
12840,Grimsvotn,Confirmed,Observations,Reported,3.0,1996,9.0,30.0,1996.0,11.0,6.0
19689,Gareloi,Uncertain,Uncertain,Unspecified,1.0,1996,9.0,27.0,,,
14714,Monowai,Confirmed,Observations,Hydrophonic,0.0,1996,9.0,20.0,1996.0,9.0,22.0
19789,Amukta,Confirmed,Observations,Reported,1.0,1996,9.0,17.0,1996.0,9.0,18.0
12178,Villarrica,Confirmed,Observations,Reported,1.0,1996,9.0,14.0,1997.0,8.0,16.0
20151,Pavlof,Confirmed,Observations,Reported,2.0,1996,9.0,11.0,1997.0,1.0,3.0
17913,Adatarayama,Confirmed,Observations,Reported,1.0,1996,9.0,1.0,1996.0,9.0,1.0
13202,Montagu Island,Uncertain,Uncertain,Unspecified,1.0,1996,9.0,1.0,,,
12890,Bardarbunga,Uncertain,Uncertain,Unspecified,0.0,1996,8.0,16.0,,,
15522,Kerinci,Confirmed,Observations,Reported,1.0,1996,8.0,16.0,1996.0,10.0,16.0
16746,Kanlaon,Confirmed,Observations,Reported,2.0,1996,8.0,10.0,1996.0,8.0,10.0
19371,Bezymianny,Confirmed,Observations,Reported,0.0,1996,7.0,23.0,1996.0,9.0,1.0
15619,Krakatau,Confirmed,Observations,Reported,2.0,1996,7.0,16.0,1996.0,10.0,16.0
16674,Gamalama,Confirmed,Observations,Reported,2.0,1996,7.0,2.0,,,
10348,Galapagos Rift,Confirmed,Observations,Reported,0.0,1996,7.0,2.0,,,
18521,Pagan,Confirmed,Observations,Reported,1.0,1996,7.0,2.0,,,
14666,Ruapehu,Confirmed,Observations,Reported,3.0,1996,6.0,16.0,1996.0,9.0,1.0
15295,Ambrym,Confirmed,Observations,Reported,1.0,1996,6.0,16.0,2005.0,8.0,16.0
19723,Kanaga,Uncertain,Uncertain,Unspecified,1.0,1996,6.0,11.0,,,
11188,Poas,Confirmed,Observations,Reported,1.0,1996,4.0,8.0,1996.0,4.0,8.0
14665,Ruapehu,Uncertain,Uncertain,Unspecified,0.0,1996,3.0,21.0,,,
10551,Popocatepetl,Confirmed,Observations,Reported,3.0,1996,3.0,5.0,2003.0,11.0,22.0
18580,Hokkaido-Komagatake,Confirmed,Observations,Reported,1.0,1996,3.0,5.0,1996.0,3.0,12.0
20722,North Gorda Ridge Segment,Confirmed,Observations,Reported,0.0,1996,2.0,28.0,1996.0,3.0,15.0
20732,Kama'ehuakanaloa,Confirmed,Observations,Reported,0.0,1996,2.0,25.0,1996.0,8.0,9.0
15356,Eastern Gemini Seamount,Confirmed,Observations,Reported,1.0,1996,2.0,18.0,1996.0,2.0,22.0
17182,Unzendake,Confirmed,Observations,Reported,2.0,1996,2.0,10.0,1996.0,5.0,1.0
18349,Sumisujima,Uncertain,Uncertain,Unspecified,0.0,1996,1.0,22.0,1996.0,1.0,22.0
12174,Villarrica,Confirmed,Observations,Reported,1.0,1996,1.0,16.0,,,
18429,Minami-Hiyoshi,Uncertain,Uncertain,Unspecified,0.0,1996,1.0,11.0,1996.0,1.0,12.0
19125,Akademia Nauk,Confirmed,Observations,Reported,3.0,1996,1.0,2.0,1996.0,1.0,3.0
19186,Karymsky,Confirmed,Observations,Reported,3.0,1996,1.0,2.0,2000.0,12.0,20.0
20094,Shishaldin,Confirmed,Observations,Reported,3.0,1995,12.0,23.0,1996.0,5.0,16.0
14393,Boomerang Seamount,Confirmed,Isotopic,Uranium-series,0.0,1995,12.0,1.0,,,
15097,Rabaul,Confirmed,Observations,Reported,2.0,1995,11.0,28.0,2001.0,9.0,5.0
14713,Monowai,Confirmed,Observations,Hydrophonic,0.0,1995,11.0,27.0,1995.0,11.0,30.0
18460,Fukutoku-Oka-no-Ba,Uncertain,Uncertain,Unspecified,0.0,1995,11.0,21.0,1997.0,7.0,28.0
20172,Veniaminof,Confirmed,Observations,Reported,1.0,1995,11.0,15.0,1995.0,11.0,30.0
16536,Karangetang,Confirmed,Observations,Reported,1.0,1995,11.0,9.0,1995.0,12.0,17.0
11105,Rincon de la Vieja,Confirmed,Observations,Reported,2.0,1995,11.0,6.0,1995.0,11.0,13.0
12070,Llaima,Confirmed,Observations,Reported,2.0,1995,10.0,13.0,1995.0,10.0,22.0
18534,Ruby,Confirmed,Observations,Reported,0.0,1995,10.0,11.0,1995.0,10.0,25.0
17365,Kujusan,Confirmed,Observations,Reported,1.0,1995,10.0,11.0,1996.0,3.0,24.0
19370,Bezymianny,Confirmed,Observations,Reported,3.0,1995,9.0,16.0,1995.0,10.0,8.0
12010,Copahue,Confirmed,Observations,Reported,2.0,1995,9.0,16.0,,,
16061,Tengger Caldera,Confirmed,Observations,Reported,1.0,1995,9.0,9.0,1995.0,12.0,16.0
11828,Irruputuncu,Confirmed,Observations,Reported,2.0,1995,9.0,1.0,1995.0,9.0,26.0
16154,Raung,Uncertain,Uncertain,Unspecified,2.0,1995,8.0,15.0,,,
12346,Soufriere Hills,Confirmed,Observations,Reported,3.0,1995,7.0,18.0,2003.0,10.0,8.0
12889,Bardarbunga,Uncertain,Uncertain,Unspecified,0.0,1995,7.0,16.0,,,
18348,Sumisujima,Uncertain,Uncertain,Unspecified,0.0,1995,7.0,5.0,1995.0,7.0,7.0
15204,Tinakula,Confirmed,Observations,Reported,1.0,1995,7.0,2.0,,,
14491,Whakaari/White Island,Confirmed,Observations,Reported,1.0,1995,6.0,28.0,1995.0,6.0,29.0
19722,Kanaga,Confirmed,Observations,Reported,2.0,1995,6.0,19.0,1995.0,6.0,23.0
14767,Lateiki,Confirmed,Observations,Reported,2.0,1995,6.0,6.0,1995.0,6.0,23.0
10966,"Negro, Cerro",Confirmed,Observations,Reported,2.0,1995,5.0,29.0,1995.0,12.0,6.0
19751,Atka Volcanic Complex,Uncertain,Uncertain,Unspecified,1.0,1995,5.0,1.0,,,
20171,Veniaminof,Confirmed,Observations,Reported,1.0,1995,4.0,17.0,1995.0,4.0,17.0
13214,Saunders,Confirmed,Observations,Reported,0.0,1995,4.0,16.0,1998.0,2.0,16.0
12173,Villarrica,Confirmed,Observations,Reported,1.0,1995,4.0,15.0,1995.0,6.0,2.0
13137,Fogo,Confirmed,Observations,Reported,2.0,1995,4.0,2.0,1995.0,5.0,26.0
16153,Raung,Confirmed,Observations,Reported,1.0,1995,3.0,16.0,1995.0,3.0,16.0
16060,Tengger Caldera,Confirmed,Observations,Reported,1.0,1995,3.0,3.0,1995.0,5.0,26.0
15236,Ambae,Confirmed,Observations,Reported,2.0,1995,3.0,2.0,1995.0,3.0,3.0
17524,Yakedake,Confirmed,Observations,Reported,1.0,1995,2.0,11.0,1995.0,2.0,11.0
19992,Makushin,Confirmed,Observations,Reported,1.0,1995,1.0,30.0,1995.0,1.0,30.0
11675,Fernandina,Confirmed,Observations,Reported,2.0,1995,1.0,25.0,1995.0,4.0,8.0
10864,San Miguel,Confirmed,Observations,Reported,1.0,1995,1.0,12.0,1995.0,4.0,19.0
14664,Ruapehu,Confirmed,Observations,Reported,3.0,1995,1.0,11.0,1995.0,11.0,9.0
14802,Vailulu'u,Confirmed,Observations,Hydrophonic,0.0,1995,1.0,9.0,1995.0,1.0,29.0
10550,Popocatepetl,Confirmed,Observations,Reported,2.0,1994,12.0,21.0,1995.0,10.0,5.0
15384,Barren Island,Confirmed,Observations,Reported,2.0,1994,12.0,20.0,1995.0,6.0,5.0
15290,Ambrym,Confirmed,Observations,Reported,1.0,1994,12.0,16.0,,,
12009,Copahue,Confirmed,Observations,Reported,2.0,1994,12.0,16.0,,,
11232,Irazu,Uncertain,Observations,Reported,2.0,1994,12.0,8.0,1994.0,12.0,8.0
16769,Bulusan,Confirmed,Observations,Reported,2.0,1994,11.0,27.0,1995.0,1.0,28.0
11871,Lascar,Confirmed,Observations,Reported,2.0,1994,11.0,13.0,1995.0,7.0,20.0
19814,Cleveland,Confirmed,Observations,Reported,1.0,1994,10.0,20.0,1994.0,10.0,20.0
15573,Dempo,Confirmed,Observations,Reported,1.0,1994,10.0,16.0,1994.0,10.0,16.0
12172,Villarrica,Confirmed,Observations,Reported,1.0,1994,9.0,26.0,1994.0,12.0,30.0
15096,Rabaul,Confirmed,Observations,Reported,4.0,1994,9.0,19.0,1995.0,4.0,16.0
14024,"Lengai, Ol Doinyo",Confirmed,Observations,Reported,1.0,1994,9.0,18.0,2006.0,7.0,16.0
19472,Klyuchevskoy,Confirmed,Observations,Reported,3.0,1994,9.0,8.0,1995.0,1.0,14.0
18419,Ioto,Confirmed,Observations,Reported,1.0,1994,8.0,22.0,1994.0,8.0,22.0
16204,Batur,Confirmed,Observations,Reported,1.0,1994,8.0,7.0,1994.0,8.0,14.0
10933,Telica,Confirmed,Observations,Reported,2.0,1994,7.0,31.0,1994.0,8.0,12.0
18459,Fukutoku-Oka-no-Ba,Uncertain,Uncertain,Unspecified,0.0,1994,7.0,28.0,1994.0,7.0,28.0
18347,Sumisujima,Uncertain,Uncertain,Unspecified,0.0,1994,7.0,27.0,1994.0,7.0,27.0
10474,Colima,Confirmed,Observations,Reported,1.0,1994,7.0,21.0,1994.0,7.0,21.0
11870,Lascar,Confirmed,Observations,Reported,2.0,1994,7.0,20.0,1994.0,7.0,26.0
16152,Raung,Confirmed,Observations,Reported,1.0,1994,7.0,14.0,1994.0,7.0,14.0
19369,Bezymianny,Confirmed,Observations,Reported,2.0,1994,7.0,7.0,1994.0,10.0,5.0
14077,Nyamulagira,Confirmed,Observations,Reported,2.0,1994,7.0,4.0,1994.0,8.0,25.0
14105,Nyiragongo,Confirmed,Observations,Reported,1.0,1994,6.0,23.0,1996.0,3.0,16.0
13831,Etna,Confirmed,Observations,Reported,3.0,1994,6.0,17.0,2001.0,8.0,9.0
16224,Rinjani,Confirmed,Observations,Reported,3.0,1994,6.0,3.0,1994.0,11.0,21.0
19813,Cleveland,Confirmed,Observations,Reported,3.0,1994,5.0,25.0,1994.0,5.0,25.0
12069,Llaima,Confirmed,Observations,Reported,2.0,1994,5.0,17.0,1994.0,8.0,30.0
17347,Asosan,Confirmed,Observations,Reported,2.0,1994,5.0,2.0,1995.0,11.0,16.0
15061,Ulawun,Confirmed,Observations,Reported,1.0,1994,4.0,19.0,1994.0,6.0,16.0
15618,Krakatau,Confirmed,Observations,Reported,2.0,1994,3.0,19.0,1995.0,6.0,16.0
11187,Poas,Confirmed,Observations,Reported,2.0,1994,3.0,16.0,1994.0,10.0,16.0
14663,Ruapehu,Uncertain,Uncertain,Unspecified,1.0,1994,2.0,12.0,1994.0,4.0,1.0
16174,Ijen,Confirmed,Observations,Reported,1.0,1994,2.0,3.0,1994.0,2.0,3.0
18346,Sumisujima,Uncertain,Uncertain,Unspecified,0.0,1994,1.0,17.0,1994.0,1.0,17.0
16673,Gamalama,Confirmed,Observations,Reported,2.0,1994,1.0,16.0,1994.0,10.0,15.0
11924,Tinguiririca,Uncertain,Uncertain,Unspecified,2.0,1994,1.0,15.0,1994.0,1.0,15.0
19721,Kanaga,Confirmed,Observations,Reported,2.0,1994,1.0,5.0,1994.0,11.0,26.0
11869,Lascar,Confirmed,Observations,Reported,2.0,1993,12.0,17.0,1994.0,2.0,27.0
11696,Alcedo,Confirmed,Observations,Reported,1.0,1993,12.0,5.0,,,
11883,"Ojos del Salado, Nevados",Uncertain,Uncertain,Unspecified,1.0,1993,11.0,14.0,1993.0,11.0,14.0
14965,Long Island,Confirmed,Observations,Reported,1.0,1993,11.0,3.0,1993.0,11.0,25.0
18418,Ioto,Uncertain,Uncertain,Unspecified,1.0,1993,10.0,27.0,1993.0,11.0,16.0
19368,Bezymianny,Confirmed,Observations,Reported,3.0,1993,10.0,21.0,1994.0,2.0,4.0
16349,Iliwerung,Confirmed,Observations,Reported,2.0,1993,9.0,15.0,1993.0,9.0,19.0
18344,Sumisujima,Uncertain,Uncertain,Unspecified,0.0,1993,9.0,8.0,1993.0,9.0,10.0
20091,Shishaldin,Confirmed,Observations,Reported,2.0,1993,9.0,4.0,1993.0,10.0,29.0
16745,Kanlaon,Confirmed,Observations,Reported,2.0,1993,8.0,25.0,1993.0,9.0,3.0
19991,Makushin,Confirmed,Observations,Reported,1.0,1993,8.0,16.0,1994.0,1.0,19.0
13827,Etna,Confirmed,Observations,Reported,1.0,1993,8.0,3.0,1993.0,10.0,13.0
20170,Veniaminof,Confirmed,Observations,Reported,2.0,1993,7.0,30.0,1994.0,9.0,28.0
16173,Ijen,Confirmed,Observations,Reported,1.0,1993,7.0,3.0,1993.0,8.0,1.0
20712,CoAxial Segment,Confirmed,Observations,Reported,0.0,1993,6.0,26.0,1993.0,7.0,4.0
16328,Iliboleng,Confirmed,Observations,Reported,1.0,1993,6.0,16.0,1993.0,7.0,16.0
11032,Masaya,Confirmed,Observations,Reported,1.0,1993,6.0,16.0,1994.0,11.0,16.0
19782,Seguam,Confirmed,Observations,Reported,2.0,1993,5.0,28.0,1993.0,8.0,31.0
16672,Gamalama,Confirmed,Observations,Reported,2.0,1993,5.0,6.0,1993.0,5.0,21.0
11642,Tungurahua,Uncertain,Uncertain,Unspecified,1.0,1993,5.0,6.0,1993.0,5.0,6.0
14751,Tofua,Uncertain,Uncertain,Unspecified,0.0,1993,4.0,29.0,,,
16151,Raung,Confirmed,Observations,Reported,1.0,1993,4.0,1.0,,,
11884,Aracar,Uncertain,Uncertain,Unspecified,2.0,1993,3.0,28.0,,,
11494,Guagua Pichincha,Confirmed,Observations,Reported,1.0,1993,3.0,9.0,1993.0,3.0,12.0
16869,Pinatubo,Confirmed,Observations,Reported,1.0,1993,2.0,16.0,1993.0,7.0,16.0
16807,Mayon,Confirmed,Observations,Reported,2.0,1993,2.0,2.0,1993.0,4.0,4.0
11868,Lascar,Confirmed,Observations,Reported,4.0,1993,1.0,30.0,1993.0,8.0,16.0
10377,Socorro,Confirmed,Observations,Reported,0.0,1993,1.0,29.0,1994.0,2.0,24.0
15789,Dieng Volcanic Complex,Confirmed,Observations,Reported,1.0,1993,1.0,23.0,1993.0,1.0,23.0
18520,Pagan,Confirmed,Observations,Reported,2.0,1993,1.0,15.0,1993.0,11.0,16.0
11374,Galeras,Confirmed,Observations,Reported,2.0,1993,1.0,14.0,1993.0,6.0,7.0
15060,Ulawun,Confirmed,Observations,Reported,2.0,1993,1.0,12.0,1993.0,1.0,31.0
14408,Heard,Confirmed,Observations,Reported,2.0,1993,1.0,2.0,,,
19781,Seguam,Confirmed,Observations,Reported,2.0,1992,12.0,27.0,1992.0,12.0,30.0
20038,Akutan,Confirmed,Observations,Reported,1.0,1992,12.0,18.0,,,
14395,McDonald Islands,Confirmed,Observations,Reported,0.0,1992,12.0,16.0,,,
18458,Fukutoku-Oka-no-Ba,Confirmed,Observations,Reported,1.0,1992,11.0,10.0,1993.0,9.0,9.0
15617,Krakatau,Confirmed,Observations,Reported,1.0,1992,11.0,7.0,1993.0,10.0,16.0
11186,Poas,Confirmed,Observations,Reported,0.0,1992,10.0,16.0,1993.0,9.0,16.0
19471,Klyuchevskoy,Confirmed,Observations,Reported,2.0,1992,9.0,12.0,1993.0,9.0,12.0
12171,Villarrica,Confirmed,Observations,Reported,1.0,1992,9.0,11.0,1992.0,12.0,16.0
14375,"Fournaise, Piton de la",Confirmed,Observations,Reported,1.0,1992,8.0,27.0,1992.0,9.0,23.0
12068,Llaima,Confirmed,Observations,Reported,1.0,1992,8.0,23.0,1992.0,9.0,2.0
18343,Sumisujima,Uncertain,Uncertain,Unspecified,0.0,1992,8.0,5.0,1992.0,10.0,7.0
12008,Copahue,Confirmed,Observations,Reported,2.0,1992,7.0,22.0,1993.0,7.0,2.0
16868,Pinatubo,Confirmed,Observations,Reported,1.0,1992,7.0,9.0,1992.0,10.0,30.0
19863,Bogoslof,Confirmed,Observations,Reported,3.0,1992,7.0,6.0,1992.0,7.0,24.0
20399,Spurr,Confirmed,Observations,Reported,4.0,1992,6.0,27.0,1992.0,9.0,17.0
16744,Kanlaon,Confirmed,Observations,Reported,2.0,1992,6.0,10.0,1992.0,6.0,10.0
14407,Heard,Confirmed,Observations,Reported,0.0,1992,5.0,29.0,,,
17346,Asosan,Confirmed,Observations,Reported,2.0,1992,4.0,23.0,1993.0,6.0,10.0
18519,Pagan,Confirmed,Observations,Reported,1.0,1992,4.0,13.0,1992.0,4.0,13.0
10965,"Negro, Cerro",Confirmed,Observations,Reported,3.0,1992,4.0,9.0,1992.0,4.0,14.0
16569,Awu,Confirmed,Observations,Reported,1.0,1992,4.0,7.0,,,
19367,Bezymianny,Confirmed,Observations,Reported,2.0,1992,3.0,12.0,1992.0,6.0,12.0
20037,Akutan,Confirmed,Observations,Reported,2.0,1992,3.0,8.0,1992.0,5.0,21.0
11185,Poas,Confirmed,Observations,Reported,1.0,1992,2.0,16.0,1992.0,3.0,16.0
18428,Minami-Hiyoshi,Uncertain,Uncertain,Unspecified,0.0,1992,2.0,12.0,1992.0,3.0,4.0
14662,Ruapehu,Confirmed,Observations,Reported,1.0,1992,2.0,8.0,1992.0,3.0,6.0
19470,Klyuchevskoy,Confirmed,Observations,Reported,2.0,1992,1.0,25.0,1992.0,5.0,25.0
15922,Merapi,Confirmed,Observations,Reported,2.0,1992,1.0,20.0,2002.0,10.0,19.0
16743,Kanlaon,Confirmed,Observations,Reported,1.0,1992,1.0,8.0,1992.0,1.0,8.0
17162,Kirishimayama,Confirmed,Observations,Reported,1.0,1991,12.0,1.0,1992.0,4.0,19.0
10345,Northern EPR at 9.8°N,Confirmed,Observations,Reported,0.0,1991,12.0,1.0,1992.0,2.0,4.0
20046,Westdahl,Confirmed,Observations,Reported,3.0,1991,11.0,29.0,1992.0,1.0,14.0
